240.00000000,629.00000000,1669.00000000,38.89860153,-77.01439667
837.00000000,1796.00000000,12619.00000000,41.31307220,-81.44502258
5086.00000000,2860.00000000,32767.00000000,35.20906067,-80.84678650
464.00000000,380.00000000,4979.00000000,47.90749741,-97.06555939
15897.00000000,505.00000000,4200.00000000,38.89860153,-77.01439667
1169.00000000,3315.00000000,2956.00000000,32.70185089,-97.13563538
1625.00000000,1918.00000000,32767.00000000,39.65483475,-78.92568207
451.00000000,1418.00000000,1725.00000000,41.26269150,-75.90665436
12124.00000000,11964.00000000,13082.00000000,42.89622879,-78.85356140
924.00000000,2132.00000000,32767.00000000,35.84398270,-78.65783691
13.00000000,46.00000000,168.00000000,39.43203735,-77.41799927
1658.00000000,1458.00000000,32767.00000000,49.25200653,-123.09219360
86.00000000,323.00000000,2818.00000000,39.92095947,-75.38874054
384.00000000,361.00000000,7855.00000000,37.51622009,-122.29522705
135.00000000,181.00000000,1801.00000000,42.34582138,-71.55070496
170.00000000,251.00000000,1767.00000000,34.02079010,-118.41190338
2128.00000000,1067.00000000,32767.00000000,30.48205376,-90.47937775
81.00000000,373.00000000,152.00000000,33.39288330,-111.92813873
510.00000000,11.00000000,32767.00000000,35.14414215,-90.04618073
16810.00000000,18510.00000000,32767.00000000,33.50664139,-117.64907074
660.00000000,927.00000000,1591.00000000,37.77065659,-122.43598175
878.00000000,971.00000000,9643.00000000,33.94307327,-84.30648804
689.00000000,603.00000000,16825.00000000,29.83849525,-95.44648743
450.00000000,772.00000000,6687.00000000,38.19555664,-85.72234344
705.00000000,68.00000000,13471.00000000,34.02079010,-118.41190338
32767.00000000,4903.00000000,25435.00000000,34.02079010,-118.41190338
55.00000000,64.00000000,192.00000000,33.38555527,-86.76009369
3112.00000000,1097.00000000,6385.00000000,43.62931061,-79.27256775
32767.00000000,8698.00000000,32767.00000000,30.32334518,-97.75472260
319.00000000,316.00000000,18146.00000000,30.20607948,-92.06118011
321.00000000,1417.00000000,1251.00000000,40.90664291,-74.40515137
281.00000000,196.00000000,4096.00000000,33.45130157,-86.74115753
681.00000000,1046.00000000,9123.00000000,47.61481857,-122.33060455
48.00000000,482.00000000,98.00000000,41.83358383,-87.73200989
237.00000000,237.00000000,4242.00000000,41.80440140,-87.90324402
