-77.01,-77.01,38.90,38.90,0.04
-77.01,-81.45,38.90,41.31,0.15
-77.01,-97.14,38.90,32.70,0.52
-77.01,-75.91,38.90,41.26,0.58
-77.01,-77.42,38.90,39.43,1.00
-77.01,-122.30,38.90,37.52,1.00
-77.01,-71.55,38.90,42.35,0.82
-77.01,-118.41,38.90,34.02,1.00
-77.01,-117.65,38.90,33.51,0.83
-77.01,-122.44,38.90,37.77,1.00
-77.01,-84.31,38.90,33.94,1.00
-77.01,-97.75,38.90,30.32,1.00
-77.01,-86.74,38.90,33.45,1.00
-77.01,-87.90,38.90,41.80,0.04
-77.01,-77.01,38.90,38.90,0.83
-77.01,-71.09,38.90,42.31,1.00
-77.01,-95.38,38.90,29.76,1.00
-77.01,-73.10,38.90,40.93,1.00
-77.01,-117.10,38.90,32.81,0.82
-77.01,-71.54,38.90,43.23,0.39
-77.01,-118.45,38.90,33.98,0.99
-77.01,-100.91,38.90,32.72,1.00
-77.01,-115.04,38.90,36.01,0.04
-77.01,-86.14,38.90,39.78,1.00
-77.01,-123.12,38.90,49.26,1.00
-77.01,-96.77,38.90,32.80,1.00
-77.01,-87.73,38.90,41.83,0.79
-77.01,-77.35,38.90,38.96,1.00
-77.01,-72.97,38.90,43.61,0.82
-77.01,-122.63,38.90,45.54,0.90
-77.01,-119.13,38.90,46.25,1.00
-77.01,-112.00,38.90,40.68,0.04
-77.01,-81.71,38.90,41.50,1.00
-77.01,-84.43,38.90,33.77,1.00
-77.01,-78.49,38.90,38.03,0.85
-77.01,-75.12,38.90,40.00,1.00
-77.01,-115.04,38.90,36.01,0.82
-77.01,-104.79,38.90,38.89,1.00
-77.01,-97.55,38.90,25.56,1.00
-77.01,-80.08,38.90,36.11,1.00
-77.01,-71.09,38.90,42.31,0.82
-77.01,-96.04,38.90,41.20,1.00
-77.01,-77.35,38.90,44.24,1.00
-77.01,-87.94,38.90,41.89,1.00
-77.01,-71.41,38.90,42.08,0.82
-77.01,-122.54,38.90,47.65,0.31
-77.01,-73.97,38.90,40.78,0.09
-77.01,-117.29,38.90,33.12,0.82
-77.01,-96.76,38.90,32.82,0.04
-77.01,-76.06,38.90,39.58,0.04
-77.01,-87.73,38.90,41.83,0.79
-77.01,-92.96,38.90,44.99,1.00
-77.01,-74.09,38.90,40.28,0.31
-77.01,-118.41,38.90,34.02,1.00
-77.01,-77.03,38.90,38.90,1.00
-77.01,-104.92,38.90,39.71,0.04
-77.01,-73.95,38.90,40.66,1.00
-77.01,-82.72,38.90,28.25,1.00
-77.01,-75.18,38.90,39.94,0.87
-77.01,-84.43,38.90,33.77,1.00
-77.01,-81.73,38.90,38.38,1.00
-77.01,-97.29,38.90,32.78,0.82
-77.01,-73.85,38.90,40.85,0.87
-77.01,-96.93,38.90,42.78,1.00
-77.01,-78.49,38.90,38.04,1.00
-77.01,-122.63,38.90,45.54,0.04
-77.01,-122.07,38.90,37.72,1.00
-77.01,-96.96,38.90,32.86,0.04
-77.01,-114.33,38.90,48.21,0.04
-77.01,-80.70,38.90,34.21,0.09
-77.01,-81.39,38.90,28.46,1.00
-77.01,-106.29,38.90,35.89,1.00
-77.01,-97.75,38.90,30.32,1.00
-77.01,-121.97,38.90,37.37,1.00
-77.01,-87.73,38.90,42.08,1.00
-77.01,-73.85,38.90,40.85,1.00
-77.01,-73.98,38.90,40.79,0.04
-77.01,-118.41,38.90,34.02,0.87
-77.01,-118.35,38.90,33.91,1.00
-77.01,-74.53,38.90,41.03,1.00
-77.01,-83.10,38.90,42.35,1.00
-77.01,-78.49,38.90,38.04,1.00
-77.01,-118.41,38.90,34.02,1.00
-77.01,-75.12,38.90,40.00,1.00
-77.01,-97.75,38.90,30.32,0.04
-77.01,-75.18,38.90,41.00,1.00
-77.01,-78.44,38.90,38.03,1.00
-77.01,-117.97,38.90,33.77,0.79
-77.01,-71.11,38.90,42.38,1.00
-77.01,-73.48,38.90,40.75,1.00
-77.01,-118.41,38.90,34.02,1.00
-77.01,-77.02,38.90,39.01,0.31
-77.01,-97.12,38.90,32.57,1.00
-77.01,-83.66,38.90,41.56,0.82
-77.01,-77.01,38.90,38.90,1.00
-77.01,-93.75,38.90,38.75,1.00
-77.01,-97.75,38.90,30.46,0.46
-77.01,-97.75,38.90,30.32,0.58
-77.01,-78.85,38.90,42.90,0.04
-77.01,-122.04,38.90,37.31,1.00
-77.01,-78.76,38.90,43.01,1.00
-77.01,-78.66,38.90,35.78,1.00
-77.01,-118.41,38.90,34.02,0.04
-77.01,-74.15,38.90,40.57,1.00
-77.01,-73.85,38.90,40.85,1.00
-77.01,-77.02,38.90,38.90,1.00
-77.01,-85.64,38.90,30.23,0.82
-77.01,-73.83,38.90,40.67,0.82
-77.01,-77.12,38.90,38.98,1.00
-77.01,-93.32,38.90,45.06,0.82
-77.01,-73.97,38.90,40.78,1.00
-77.01,-73.95,38.90,40.66,1.00
-77.01,-84.56,38.90,42.71,1.00
-77.01,-73.71,38.90,40.73,1.00
-77.01,-77.01,38.90,38.90,1.00
-77.01,-81.71,38.90,41.50,1.00
-77.01,-77.49,38.90,37.53,0.82
-77.01,-95.45,38.90,29.84,1.00
-77.01,-96.73,38.90,33.06,1.00
-77.01,-118.16,38.90,33.81,1.00
-77.01,-73.97,38.90,40.78,1.00
-77.01,-73.97,38.90,40.78,1.00
-77.01,-87.32,38.90,36.55,1.00
-77.01,-80.47,38.90,41.23,1.00
-77.01,-121.97,38.90,37.37,1.00
-77.01,-122.63,38.90,45.54,1.00
-77.01,-106.63,38.90,35.12,1.00
-77.01,-94.56,38.90,39.10,1.00
-77.01,-118.41,38.90,34.02,1.00
-77.01,-73.97,38.90,40.78,0.82
-77.01,-88.04,38.90,41.79,1.00
-77.01,-121.42,38.90,37.74,0.82
-81.45,-77.01,41.31,38.90,0.29
-81.45,-81.45,41.31,41.31,0.67
-81.45,-97.14,41.31,32.70,0.80
-81.45,-75.91,41.31,41.26,1.00
-81.45,-77.42,41.31,39.43,1.00
-81.45,-122.30,41.31,37.52,1.00
-81.45,-71.55,41.31,42.35,0.97
-81.45,-118.41,41.31,34.02,1.00
-81.45,-90.05,41.31,35.14,0.19
-81.45,-117.65,41.31,33.51,1.00
-81.45,-122.44,41.31,37.77,1.00
-81.45,-84.31,41.31,33.94,1.00
-81.45,-97.75,41.31,30.32,1.00
-81.45,-86.74,41.31,33.45,1.00
-81.45,-87.90,41.31,41.80,0.29
-81.45,-77.01,41.31,38.90,1.00
-81.45,-71.09,41.31,42.31,1.00
-81.45,-95.38,41.31,29.76,1.00
-81.45,-73.10,41.31,40.93,1.00
-81.45,-112.12,41.31,33.55,0.39
-81.45,-117.10,41.31,32.81,0.97
-81.45,-71.54,41.31,43.23,0.57
-81.45,-118.45,41.31,33.98,1.00
-81.45,-100.91,41.31,32.72,1.00
-81.45,-115.04,41.31,36.01,0.29
-81.45,-86.14,41.31,39.78,1.00
-81.45,-123.12,41.31,49.26,1.00
-81.45,-96.77,41.31,32.80,1.00
