0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,3,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
2,3,0,0,0,2,0,1,0,1,0,0,1,0,2,0,1,0,2,2,0,0,1,1,0,0,1,0,0,1,1,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,2,3,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,2,1,0,0,0,2,2,0,0,1,0,0,0,1,0,1,0,2,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,1,3,2,2,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,2,2,1,0,0,0,0,0,1,0,0,0,4,2,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,0,0,1,0,1,1,0,1,0,0,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,2,0,1,0,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,2,3,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,2,2,1,0,0,0,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0
2,3,0,1,1,2,0,1,0,1,1,0,1,0,2,0,1,0,3,3,0,0,1,1,0,0,1,0,0,1,1,0,0,1,2,1,2,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,2,0,2,0,0,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,2,1,0,0,0,3,3,0,0,1,0,0,0,1,0,1,0,2,1,1,1,1,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,1,0,0,4,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,4,1,2,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4,4,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,1,0,0,1,4,2,2,2,0,0,2,1,1,0,1,0,1,0,2,1,0,0,0,1,0,0,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,3,2,1,0,1,0,0,0,1,0,0,0,5,2,2,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,1,0,1,0,1,1,0,1,0,0,1,1,1,3,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,2,0,1,0,1,0,1,1,3,3,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,2,1,3,3,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,3,2,1,1,0,0,1,0,1,0,1,1,2,0,0,1,1,0,1,0,1,1,1,0
2,3,0,1,1,2,0,1,0,1,1,0,1,0,2,0,1,0,3,3,0,0,1,1,0,0,1,0,0,1,1,0,0,1,3,1,2,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,2,0,2,0,1,2,5,1,1,0,0,0,0,2,1,0,0,0,0,0,5,2,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0,0,0,1,0,1,0,2,0,2,0,1,0,0,2,1,0,0,1,4,3,0,0,1,0,0,1,1,0,1,0,2,1,1,1,1,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,1,0,3,2,1,0,0,1,0,0,5,5,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,5,1,3,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,2,1,0,0,0,1,2,1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,5,5,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,4,0,1,0,1,0,1,0,1,0,0,1,5,3,2,2,0,0,2,1,1,0,1,0,1,0,2,1,1,0,0,1,1,0,1,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,3,2,1,0,1,0,0,0,1,0,0,0,5,3,2,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,2,1,0,3,2,0,1,0,1,1,0,1,0,0,1,1,1,3,1,0,0,0,0,1,1,2,0,1,0,1,0,1,0,2,0,1,1,0,1,0,1,2,0,1,0,1,0,2,1,4,4,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,2,1,4,3,1,2,1,0,1,0,1,0,1,1,1,0,1,2,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,3,2,1,1,0,0,1,0,1,0,1,2,2,0,0,1,1,0,1,0,1,1,1,0
2,3,0,1,1,2,0,1,0,1,1,0,1,0,2,0,1,0,3,3,0,0,1,1,1,0,1,0,0,1,1,0,1,1,3,1,2,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,2,0,1,0,1,0,0,1,0,0,0,0,2,0,2,0,1,2,6,1,1,0,0,0,0,2,1,0,1,0,1,0,6,2,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,2,0,1,1,0,0,1,0,1,1,0,1,1,0,2,3,1,1,1,0,0,0,1,0,1,0,2,0,2,0,1,0,0,2,1,0,0,1,5,4,0,0,1,0,0,1,1,0,1,0,2,1,1,1,1,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,1,0,3,2,1,0,0,1,1,0,5,5,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,1,6,1,3,0,1,1,1,0,1,1,0,0,1,0,2,0,1,0,2,2,0,0,0,1,2,1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,1,5,5,2,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,4,0,1,0,1,1,1,0,1,0,0,1,6,3,3,2,0,0,2,1,1,0,1,0,1,0,3,1,1,0,0,1,1,0,1,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,3,2,1,0,1,0,0,0,1,0,0,1,6,3,2,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,2,1,0,3,2,0,1,0,1,1,0,2,0,0,1,1,1,3,1,0,0,0,0,1,1,2,0,1,0,1,0,1,0,2,0,1,1,0,1,0,1,2,0,1,0,1,0,2,1,5,4,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,2,1,4,4,1,2,1,0,1,0,1,0,1,1,1,0,1,2,0,0,0,1,1,0,0,0,1,0,1,0,1,0,2,1,3,2,1,1,0,0,1,0,1,0,1,2,2,0,0,1,1,0,1,0,1,1,1,0
2,3,0,1,2,2,0,1,0,1,1,0,1,0,2,0,1,0,3,3,1,0,1,1,1,0,1,0,0,1,1,0,1,1,3,1,3,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,2,1,1,0,1,0,0,1,0,0,0,0,2,0,2,0,1,2,7,2,1,0,0,0,0,2,1,0,1,0,1,0,6,3,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,2,0,1,1,0,0,1,0,1,1,0,1,1,0,2,3,1,1,1,0,0,0,1,0,1,0,2,0,2,0,1,0,0,2,1,0,0,1,5,4,0,0,1,0,0,1,1,0,1,0,2,1,1,1,2,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,1,0,4,2,1,0,0,1,1,0,5,5,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,1,6,1,3,0,1,1,1,0,2,1,1,0,1,0,2,0,1,0,2,2,0,0,0,1,2,1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,1,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,1,6,6,2,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,4,0,1,0,1,1,1,0,1,0,0,1,6,3,3,2,0,0,2,1,1,0,1,0,1,0,3,1,1,0,0,1,1,0,1,1,3,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,3,2,1,0,1,0,0,0,1,0,0,1,6,3,2,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,2,1,0,3,2,0,1,0,1,1,0,2,0,1,1,1,1,3,1,0,1,0,0,1,1,2,0,1,0,1,0,1,0,2,0,1,1,0,1,0,1,2,0,1,0,1,0,2,1,6,5,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,2,1,4,4,1,2,1,0,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,0,1,0,2,1,3,2,1,2,0,0,1,0,1,0,1,2,2,0,0,1,1,0,1,0,1,2,1,0
2,3,0,1,2,2,0,1,0,1,1,0,1,0,2,0,1,0,3,3,1,0,1,1,1,0,1,0,0,1,1,0,1,1,3,1,4,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,2,1,1,0,1,0,0,1,0,0,0,0,2,0,2,0,1,2,7,2,1,0,0,0,0,2,1,0,1,0,1,0,7,3,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,2,0,1,1,0,0,1,0,1,1,0,1,1,0,2,3,1,1,1,0,0,0,1,0,1,0,2,0,2,0,1,0,0,2,1,0,0,1,5,4,0,0,1,0,0,1,1,0,1,0,2,1,1,1,2,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,1,0,5,2,1,0,0,1,1,0,6,5,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,1,1,6,1,3,0,1,1,1,0,2,1,1,0,1,0,2,0,1,0,2,2,0,0,0,1,2,1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,1,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,1,7,7,2,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,4,0,1,0,1,1,1,0,1,0,0,1,6,3,3,2,0,0,2,1,2,0,1,0,1,0,3,1,1,0,0,1,1,0,1,1,3,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,3,2,1,0,1,0,1,0,1,0,0,1,6,3,2,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,2,1,0,3,2,0,1,0,1,1,0,2,0,1,1,1,1,3,1,0,1,0,1,1,1,2,0,1,0,1,0,1,0,2,0,1,1,0,1,0,1,2,0,1,0,1,0,2,1,7,6,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,2,1,4,4,1,2,1,0,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,0,1,0,2,1,3,2,1,2,0,0,2,0,1,1,1,2,2,0,0,1,1,0,1,0,1,2,1,0
2,3,0,1,2,2,0,1,0,1,1,0,1,0,2,0,1,0,4,3,1,0,1,1,1,0,1,0,0,1,1,0,1,1,3,1,4,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,2,1,1,0,1,0,0,1,0,0,0,0,2,0,2,0,1,2,7,2,1,0,0,0,0,2,1,0,1,0,1,0,8,3,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,2,0,1,1,0,0,1,0,1,1,0,1,1,0,2,3,1,1,1,0,0,0,1,0,1,0,2,0,2,0,1,1,0,2,1,0,0,1,5,4,0,0,1,0,0,1,1,0,1,0,2,1,1,1,2,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,1,0,5,2,1,0,0,1,1,0,6,5,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,1,0,1,1,6,1,3,0,1,1,1,0,2,1,1,0,1,0,2,0,1,0,2,2,0,0,0,1,2,1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,1,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,1,8,8,2,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,4,0,1,0,1,1,1,0,1,0,0,1,6,4,3,2,0,0,2,1,2,0,1,0,1,0,3,1,1,0,0,1,1,0,1,1,3,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,3,2,1,0,1,0,1,0,1,0,0,1,7,3,2,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,2,1,0,3,2,0,1,0,1,1,0,2,0,1,1,1,1,3,1,1,1,0,1,1,1,2,1,1,0,1,0,1,0,2,0,1,1,0,1,0,1,2,0,1,0,1,0,2,1,8,6,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,1,0,1,0,1,2,1,4,4,1,2,1,0,1,0,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,0,1,0,3,1,3,2,1,2,1,0,2,0,1,1,2,2,2,0,0,1,1,0,1,0,1,2,1,0
