0.00004533,0.00226444,0.02054317,0.99372932,0.99924563
0.00005502,0.00067233,0.01806464,0.99793835,0.99770490
0.00000188,0.00016341,0.00010887,0.99598392,0.99919645
0.00009347,0.00301614,0.13134422,0.99884719,0.99879598
0.00005939,0.00367446,0.00103786,0.99653318,0.99971442
0.00007471,0.00198897,0.00115036,0.99372932,0.99924563
0.00026696,0.00268931,0.00946416,0.99289319,0.99770988
1.00000000,0.00676531,0.44951119,0.99372932,0.99924563
0.00001751,0.00053226,0.00582800,0.99372932,0.99924563
0.00363401,0.01867579,0.26638990,0.99223738,0.99754467
0.00018694,0.00712481,0.02070647,0.99884719,0.99879598
0.00003001,0.00097581,0.01012462,0.99432764,0.99990051
0.00004689,0.00165281,0.00729045,0.99562778,0.99958272
0.00001000,0.00063031,0.00111770,0.99597565,0.99852693
0.00008065,0.00036418,0.00787470,0.99219984,0.99842726
0.00022195,0.00987016,0.01259589,0.99219984,0.99842726
0.00001751,0.00107386,0.01847107,0.99884719,0.99879598
0.00038513,0.00423007,0.02036899,0.99372932,0.99924563
0.00078557,0.00858153,0.22073115,0.99223738,0.99754467
0.00014692,0.00134933,0.16643926,0.99372932,0.99924563
0.00009222,0.00426742,0.06256940,0.99722175,0.99876350
0.00002345,0.00039686,0.00164026,0.99372932,0.99924563
0.00018662,0.00073302,0.07222589,0.99581102,0.99821180
0.00005377,0.00176486,0.05241213,0.99432764,0.99990051
0.00015536,0.00345035,0.00804163,0.99394921,1.00000000
0.00114694,0.00029881,0.01477323,0.99372932,0.99924563
0.00000719,0.00020543,0.00349825,0.99597565,0.99852693
0.00001626,0.00091511,0.01709209,0.99223738,0.99754467
0.00063240,0.00742830,0.01514338,0.99581102,0.99821180
0.00002595,0.00026613,0.01056008,0.99788195,0.99923054
0.00021976,0.00113455,0.03774050,0.99598392,0.99919645
0.00009847,0.00143337,0.00199589,0.99372932,0.99924563
0.00082527,0.00383321,0.03456522,0.99597565,0.99852693
0.00005189,0.00065365,0.02865012,0.99722175,0.99876350
0.00064240,0.00936124,0.03969648,0.99355662,0.99791920
0.00001938,0.00106452,0.02769210,0.99971423,0.99848659
0.00009128,0.00169016,0.01147094,0.99289319,0.99770988
0.00263306,0.00312820,0.00943150,0.99306411,0.99823968
0.00003908,0.00176486,0.00780212,0.99355662,0.99791920
0.00014505,0.00135399,0.01344868,0.99862367,0.99777690
0.00018475,0.00495375,0.09218844,0.99602711,0.99650362
0.00045734,0.00648050,0.05491969,0.99862367,0.99777690
0.00009472,0.00409467,0.01118425,0.99862367,0.99777690
0.00058394,0.00139602,0.00072215,0.99372932,0.99924563
0.00000688,0.00058829,0.00011612,0.99490163,0.99714740
0.00017068,0.00506581,0.01045847,0.99372932,0.99924563
0.00017506,0.00436547,0.01880493,0.99722175,0.99876350
0.00002782,0.00049958,0.00246039,0.99681209,0.99734378
0.00003908,0.00375850,0.00341116,0.99372932,0.99924563
0.00033855,0.00290875,0.11865034,0.99737079,0.99879114
0.00000125,0.00003268,0.00011612,0.99372932,0.99924563
0.00006658,0.00101316,0.01347771,0.99223738,0.99754467
0.00003845,0.00133065,0.00286320,0.99372932,0.99924563
0.00022351,0.00291342,0.03557043,0.99355662,0.99791920
0.00001594,0.00123260,0.00051893,0.99289319,0.99770988
0.00005752,0.00102250,0.00726868,0.99223738,0.99754467
0.00009284,0.00150807,0.00390106,0.99432764,0.99990051
0.00005814,0.00254925,0.00726868,0.99372932,0.99924563
0.00000875,0.00103651,0.00015604,0.99223738,0.99754467
0.00031385,0.00523389,0.06206862,0.99722175,0.99876350
0.00016599,0.00825470,0.00367970,0.99223738,0.99754467
0.00000344,0.00058362,0.00045361,0.99862367,0.99777690
0.00019444,0.00088710,0.00749367,0.99965667,0.99760269
0.00002532,0.00140535,0.00139350,0.99372932,0.99924563
0.00015912,0.00474365,0.00126286,0.99965667,0.99760269
0.00000594,0.00017275,0.00130640,0.99441057,0.99642320
0.00293503,0.04810417,0.62576298,0.99971423,0.99848659
0.00000688,0.00018676,0.00016693,0.99597565,0.99852693
0.00003001,0.00217573,0.03055166,0.99372932,0.99924563
0.00002563,0.00228312,0.00227895,0.99598392,0.99919645
0.00001969,0.00052759,0.01897549,0.99598392,0.99919645
0.00048328,0.02286851,0.06169847,0.99889432,0.99998216
0.00001782,0.00299746,0.00733763,0.99681209,0.99734378
0.00101659,0.01466517,0.02939768,0.99223738,0.99754467
0.00186218,0.00457090,0.11640043,0.99884719,0.99879598
0.00008659,0.00107853,0.00058062,0.99219984,0.99842726
0.00000907,0.00030815,0.00174550,0.99289319,0.99770988
0.00006940,0.00035484,0.00350188,0.99793835,0.99770490
0.00001500,0.00095713,0.00652475,0.99965667,0.99760269
0.02905586,0.45153398,0.35402771,0.99884719,0.99879598
0.00005220,0.00068167,0.00181808,0.99862367,0.99777690
0.00098658,0.00985615,0.03280158,0.99372932,0.99924563
0.00022414,0.00446818,0.10533593,0.99597565,0.99852693
0.00024914,0.00256325,0.10974866,0.99765649,0.99651339
0.00023414,0.00243719,0.07091949,0.99666850,0.99690842
0.00023820,0.00387056,0.02995290,0.99223738,0.99754467
0.00030666,0.00879163,0.03129196,0.99223738,0.99754467
0.00010097,0.00070034,0.04691798,0.99372932,0.99924563
0.00028791,0.00075170,0.00335673,0.99223738,0.99754467
0.00001032,0.00023345,0.06333147,0.99372932,0.99924563
0.00049360,0.00322624,0.04555352,0.99289319,0.99770988
0.00003689,0.00255391,0.00881096,0.99372932,0.99924563
0.00000000,0.00001868,0.00010161,0.99971423,0.99848659
0.00014005,0.00131664,0.04570230,0.99965667,0.99760269
0.00087810,0.02326537,0.03922109,0.99223738,0.99754467
0.00158771,0.00283405,0.02324307,0.99372932,0.99924563
0.00482847,0.05479945,0.06705835,0.99223738,0.99754467
0.00032980,0.00371181,0.07567697,0.99884719,0.99879598
0.00223980,0.00590155,0.05216173,0.99355662,0.99791920
0.00000625,0.00041554,0.00047901,0.99681209,0.99734378
0.00000375,0.00028481,0.00397727,0.99862367,0.99777690
0.00037731,0.00108786,0.01267210,0.99737079,0.99879114
0.00012973,0.00254458,0.02743444,0.99289319,0.99770988
0.00033324,0.00406198,0.02971339,0.99432764,0.99990051
0.00020726,0.00686802,0.01423253,0.99372932,0.99924563
0.00014505,0.00179288,0.01209873,0.99372932,0.99924563
0.00007346,0.00039686,0.00153502,0.99598392,0.99919645
0.00248801,0.02695851,0.02952106,0.99862367,0.99777690
0.00000531,0.00105051,0.00011612,0.99432764,0.99990051
0.00018287,0.00493975,0.00487723,0.99862367,0.99777690
0.00010191,0.00339433,0.00202855,0.99372932,0.99924563
0.01922792,0.05325869,0.01123143,0.99581102,0.99821180
0.00011066,0.00313753,0.09285979,0.99223738,0.99754467
0.00034449,0.00305816,0.02355878,0.99372932,0.99924563
0.00001375,0.00032683,0.00592236,0.99355662,0.99791920
0.00070367,0.02335408,0.01844567,0.99223738,0.99754467
0.00030260,0.00933790,0.03325519,0.99965667,0.99760269
0.00023945,0.00114389,0.01862712,0.99965667,0.99760269
0.00008784,0.00229245,0.00236241,0.99722175,0.99876350
0.00056644,0.00122793,0.04397858,0.99597565,0.99852693
0.00004564,0.00065365,0.01584738,0.99289319,0.99770988
0.00025165,0.00289942,0.03175283,0.99581102,0.99821180
0.00021976,0.00607430,0.01132941,0.99372932,0.99924563
0.00010222,0.00031749,0.19168185,0.99965667,0.99760269
0.00009659,0.00218974,0.03106334,0.99862367,0.99777690
0.00002094,0.00052759,0.00266361,0.99372932,0.99924563
0.00003501,0.00167615,0.01757837,0.99884719,0.99879598
0.00329078,0.02560918,0.06217022,0.99289319,0.99770988
0.00000594,0.00023345,0.00039192,0.99372932,0.99924563
0.00079933,0.01297501,0.46606621,0.99355662,0.99791920
0.00038700,0.00214305,0.08910388,0.99355662,0.99791920
0.00013254,0.00319823,0.00937344,0.99562778,0.99958272
0.00008565,0.00195629,0.00403896,0.99372932,0.99924563
0.00016037,0.00385655,0.11163206,0.99722175,0.99876350
0.00004283,0.00564476,0.00455789,0.99722175,0.99876350
0.00000500,0.00077038,0.00034837,0.99597565,0.99852693
0.00015880,0.00005136,0.00126286,0.99862367,0.99777690
0.00000125,0.00021477,0.00005080,0.99862367,0.99777690
0.00481440,0.00667193,0.12492107,0.99372932,0.99924563
0.00005283,0.00312820,0.00600582,0.99862367,0.99777690
0.00036887,0.00524323,0.06739220,0.99666850,0.99690842
0.00000156,0.00015408,0.00352729,0.99637734,0.99629467
0.00008034,0.00043421,0.00342568,0.99605505,0.99844649
0.00004064,0.00377251,0.02974968,0.99432764,0.99990051
0.00007690,0.00186291,0.03157138,0.99581102,0.99821180
0.00000375,0.00033150,0.00177816,0.99597565,0.99852693
0.00018444,0.00184890,0.09062439,0.99884719,0.99879598
0.00000500,0.00054627,0.00164026,0.99862367,0.99777690
0.00025196,0.00899706,0.00447080,0.99490163,0.99714740
0.00007346,0.00078438,0.00502602,0.99965667,0.99760269
0.00003939,0.00185824,0.00335673,0.99722175,0.99876350
0.00101971,0.02181333,0.04419994,0.99492893,0.99724428
0.00000563,0.00036418,0.00063506,0.99372932,0.99924563
0.00001282,0.00061630,0.00156768,0.99971423,0.99848659
0.00004877,0.00054160,0.00574454,0.99790618,0.99772836
0.00007221,0.00373049,0.01475509,0.99289319,0.99770988
0.00003908,0.00105985,0.00150599,0.99432764,0.99990051
0.00007346,0.00040153,0.07505643,0.99965667,0.99760269
0.00004376,0.00109253,0.04413825,0.99372932,0.99924563
0.00005064,0.00158277,0.00303013,0.99372932,0.99924563
0.00377156,0.00053693,0.00422766,0.99862367,0.99777690
0.00006158,0.00113455,0.03468135,0.99803487,0.99771197
0.00368684,0.00201232,0.06594427,0.99803487,0.99771197
0.02352997,0.12343298,0.98849640,0.99223738,0.99754467
0.00029103,0.00834341,0.00288134,0.99372932,0.99924563
0.00009409,0.00233914,0.00289223,0.99432764,0.99990051
0.00008753,0.00252590,0.06696037,0.99597565,0.99852693
0.00081996,0.01021099,0.00258014,0.99372932,0.99924563
0.00000031,0.00002334,0.00006169,0.99432764,0.99990051
0.00010316,0.00205901,0.01889565,0.99372932,0.99924563
0.00026290,0.01056583,0.37866428,0.99598392,0.99919645
0.00051736,0.00404331,0.17211122,0.99884719,0.99879598
0.00001032,0.00172284,0.00206847,0.99372932,0.99924563
0.00018694,0.00219907,0.01883759,0.99372932,0.99924563
0.00002094,0.00089644,0.02573612,0.99432764,0.99990051
0.00003501,0.00086376,0.01423253,0.99562778,0.99958272
0.00011816,0.00278269,0.02109476,0.99372932,0.99924563
0.00004877,0.00111121,0.04332175,0.99598392,0.99919645
0.00060051,0.01301236,0.13330745,0.99441057,0.99642320
0.00067554,0.01166303,0.03540713,0.99884719,0.99879598
0.00163023,0.02091689,0.18296524,0.99372932,0.99924563
0.00014724,0.00247454,0.05038357,0.99597565,0.99852693
0.00006877,0.00722753,0.00060965,0.99884719,0.99879598
0.00002001,0.00029881,0.01409826,0.99862367,0.99777690
0.00012660,0.00150340,0.02015851,0.99432764,0.99990051
0.00014411,0.00206834,0.03078391,0.99722175,0.99876350
0.00010503,0.00239050,0.00922465,0.99490163,0.99714740
0.00041232,0.00201699,0.01279911,0.99862367,0.99777690
0.00008597,0.00267998,0.01560062,0.99722175,0.99876350
0.00004251,0.00261461,0.01394947,0.99223738,0.99754467
0.00002094,0.00073769,0.00299747,0.99372932,0.99924563
0.00005533,0.00172751,0.04689258,0.99219984,0.99842726
0.00000594,0.00066766,0.00040644,0.99666850,0.99690842
0.00025477,0.00612099,0.02899124,0.99884719,0.99879598
0.00007065,0.00468296,0.00893797,0.99219984,0.99842726
0.00018412,0.00807261,0.00897426,0.99223738,0.99754467
0.00305789,0.01599115,0.13036078,0.99884719,0.99879598
0.00018444,0.00478567,0.07780350,0.99598392,0.99919645
0.00042733,0.00174152,0.01423978,0.99372932,0.99924563
0.00000219,0.00007003,0.00043910,0.99441057,0.99642320
0.00005158,0.00091511,0.00299021,0.99788195,0.99923054
0.00010035,0.00077038,0.00112133,0.99597565,0.99852693
0.00002876,0.00391725,0.00288134,0.99597565,0.99852693
0.00000031,0.00000467,0.00478288,0.99637734,0.99629467
0.00006502,0.00121393,0.03412250,0.99597565,0.99852693
0.00000938,0.00052292,0.00236967,0.99965667,0.99760269
0.00002688,0.00089644,0.00243136,0.99722175,0.99876350
0.00102565,0.00989817,0.81462880,0.99219984,0.99842726
0.00004689,0.00076571,0.02382732,0.99506548,0.99902282
0.00008722,0.00217573,0.02714776,0.99355662,0.99791920
0.00002282,0.00119525,0.00128826,0.99219984,0.99842726
0.00022664,0.01800813,0.09584637,0.99884719,0.99879598
0.00002126,0.00056961,0.00440185,0.99223738,0.99754467
0.00043514,0.01043510,0.01102095,0.99965667,0.99760269
0.00009847,0.00518253,0.03046094,0.99223738,0.99754467
0.00014786,0.00013073,0.60763302,0.99884719,0.99879598
0.00000625,0.00031749,0.00268175,0.99862367,0.99777690
0.00005658,0.00751234,0.01085040,0.99722175,0.99876350
0.00127167,0.00748432,0.04880500,0.99394921,1.00000000
0.00000000,0.00001401,0.00021410,0.99223738,0.99754467
0.00000782,0.00398728,0.00111770,0.99372932,0.99924563
0.00000813,0.00024745,0.00105601,0.99289319,0.99770988
0.00183561,0.00042021,0.07078159,0.99372932,0.99924563
0.00029854,0.00267998,0.04194277,0.99289319,0.99770988
0.00033449,0.00929121,0.01333619,0.99758247,0.99768034
0.01230594,0.00254458,0.12050108,0.99597565,0.99852693
0.00012660,0.00165281,0.05681398,0.99884719,0.99879598
0.00013254,0.00230646,0.02708244,0.99372932,0.99924563
0.00004251,0.00366512,0.00862951,0.99884719,0.99879598
0.00004220,0.00108786,0.00840452,0.99597565,0.99852693
0.00007159,0.00206368,0.00294303,0.99581102,0.99821180
0.00001626,0.00050425,0.00583163,0.99223738,0.99754467
0.00260836,0.01318978,0.00026128,0.99223738,0.99754467
0.00039826,0.00265663,0.03011257,0.99289319,0.99770988
0.00005908,0.00067700,0.00263095,0.99372932,0.99924563
0.00047328,0.01340455,0.00718884,0.99598392,0.99919645
0.08944457,1.00000000,0.08216543,0.99722175,0.99876350
0.00001907,0.00049024,0.01135844,0.99862367,0.99777690
0.00010722,0.00298813,0.00271078,0.99289319,0.99770988
0.00123603,0.02334941,0.15789321,0.99432764,0.99990051
0.00005377,0.00119992,0.01469702,0.99223738,0.99754467
0.00002126,0.00267998,0.00503328,0.99223738,0.99754467
0.00002470,0.00033150,0.00049353,0.99372932,0.99924563
0.00046203,0.02277513,0.05262260,0.99394921,1.00000000
0.00003626,0.00054627,0.00123745,0.99862367,0.99777690
0.01930795,0.00550002,0.03601315,0.99965667,0.99760269
0.00003189,0.00087309,0.00880733,0.99598392,0.99919645
0.00007909,0.00125128,0.00044273,0.99722175,0.99876350
0.00000281,0.00015874,0.00045361,0.99490163,0.99714740
0.00007502,0.00124661,0.00676426,0.99884719,0.99879598
0.00001844,0.00099449,0.00672071,0.99965667,0.99760269
0.00000500,0.00019143,0.00473934,0.99223738,0.99754467
0.00172745,0.02210280,0.12401022,0.99722175,0.99876350
0.00055362,0.01559896,0.01022623,0.99884719,0.99879598
0.00010847,0.00074703,0.02507566,0.99223738,0.99754467
0.00021101,0.00763373,0.00607114,0.99562778,0.99958272
0.00026978,0.01118680,0.02764129,0.99372932,0.99924563
0.00005877,0.00036418,0.00053345,0.99862367,0.99777690
0.00018662,0.00362310,0.04245081,0.99372932,0.99924563
0.00013098,0.00649451,0.19593854,0.99965667,0.99760269
0.00019663,0.02317666,0.00073667,0.99965667,0.99760269
0.00004939,0.00009338,0.30088618,0.99597565,0.99852693
0.00005908,0.00219907,0.00745738,0.99372932,0.99924563
0.00006065,0.00514518,0.00839726,0.99862367,0.99777690
0.00065553,0.01094868,0.01014639,0.99441057,0.99642320
0.00006877,0.00099449,0.01827148,0.99372932,0.99924563
0.00052048,0.00916048,0.02887149,0.99492893,0.99724428
0.00003189,0.00000934,0.01744047,0.99223738,0.99754467
0.00003970,0.00170884,0.00345834,0.99884719,0.99879598
0.00001032,0.00025679,0.00028668,0.99884719,0.99879598
0.00001751,0.00184890,0.00084190,0.99965667,0.99760269
0.00004939,0.00108320,0.01701589,0.99965667,0.99760269
0.00008690,0.00295544,0.00046450,0.99372932,0.99924563
0.00004064,0.00105051,0.00348374,0.99788195,0.99923054
0.00000219,0.00016341,0.00001452,0.99223738,0.99754467
0.00016505,0.00465494,0.12323726,0.99223738,0.99754467
0.00000500,0.00017742,0.01460267,0.99862367,0.99777690
0.00003314,0.00289475,0.00243862,0.99355662,0.99791920
0.00004439,0.00066299,0.04281007,0.99793835,0.99770490
0.00014380,0.00452888,0.01995892,0.99372932,0.99924563
0.00004564,0.00242785,0.01600705,0.99223738,0.99754467
0.00004439,0.00196563,0.00230798,0.99597565,0.99852693
0.00015599,0.00253991,0.00655741,0.99219984,0.99842726
0.00004001,0.00176019,0.01551715,0.99788195,0.99923054
0.00010441,0.00244186,0.02094961,0.99372932,0.99924563
0.00000938,0.00054627,0.00039192,0.99965667,0.99760269
0.00055768,0.01038374,0.20585631,0.99884719,0.99879598
0.00016349,0.00346903,0.03978720,0.99223738,0.99754467
0.00013442,0.00427676,0.01202253,0.99884719,0.99879598
0.00004752,0.00159211,0.00522924,0.99889432,0.99998216
0.00025821,0.00470163,0.01245074,0.99884719,0.99879598
0.00021132,0.00565410,0.00492078,0.99862367,0.99777690
0.00000375,0.00088710,0.00107778,0.99765649,0.99651339
0.00008628,0.00593890,0.01091934,0.99372932,0.99924563
0.00000938,0.00088243,0.00320794,0.99598392,0.99919645
0.00026384,0.00893637,0.00812147,0.99223738,0.99754467
0.00012504,0.00255858,0.08143603,0.99884719,0.99879598
0.00012598,0.00043421,0.00123020,0.99965667,0.99760269
0.00006408,0.00069567,0.06769703,0.99581102,0.99821180
0.00005721,0.00098515,0.00908675,0.99722175,0.99876350
